what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525663839066
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1525663839066
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525663842285
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525663843472
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1525663845285
activated,editor,utn.frsf.cidisi.idemia.diagram,1.0.0.201011251812,"utn.frsf.cidisi.idemia.diagram.part.IdemiaDiagramEditorID",1525663855458
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525663855801
closed,editor,utn.frsf.cidisi.idemia.diagram,1.0.0.201011251812,"utn.frsf.cidisi.idemia.diagram.part.IdemiaDiagramEditorID",1525663855801
activated,editor,utn.frsf.cidisi.idemia.diagram,1.0.0.201011251812,"utn.frsf.cidisi.idemia.diagram.part.IdemiaDiagramEditorID",1525663857176
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525663859911
closed,editor,utn.frsf.cidisi.idemia.diagram,1.0.0.201011251812,"utn.frsf.cidisi.idemia.diagram.part.IdemiaDiagramEditorID",1525663859911
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525663860786
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525663860786
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525663862677
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525663862786
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1525663867958
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525663873302
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525663876677
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525663883021
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664161847
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664462433
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525664507767
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664508188
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664508313
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664510923
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664510923
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664513111
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664520095
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525664526908
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664536033
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664536143
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664542550
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664542550
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525664543581
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664561754
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664578161
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664578286
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664578427
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525664587974
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664588193
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664588302
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525664590021
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664590240
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664590349
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664591240
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664594303
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664597740
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664599740
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664620069
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664625648
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1525664691468
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664705890
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1525664710984
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664711531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525664713016
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525664714156
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664724704
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664726313
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1525664726360
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664757221
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664766503
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664775534
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1525664775597
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525664790707
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664790957
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664791066
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664797629
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664798895
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1525664798926
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525664805755
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664805989
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525664806020
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664808223
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664808333
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664812849
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664815739
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1525664815786
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1525664819771
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.saveAll",1525664825443
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664828068
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664830459
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664830459
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.saveAll",1525664840584
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664841741
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664886540
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664895338
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664907744
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525664910385
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664910620
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664921636
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664925433
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1525664925495
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.saveAll",1525664930496
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664932808
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664933933
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664933933
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525664936683
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664936683
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664940793
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664950840
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664950996
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525664951168
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664955653
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664961872
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664971216
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664972544
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525664978560
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665135880
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525665140537
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1525665160319
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665171319
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665189320
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665195649
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665206243
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665206352
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665206618
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665209634
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665227244
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525665229509
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665234041
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665335530
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525665337124
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665340562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665344218
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665344359
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665344546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665346171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665350109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525665351468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665353453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665368422
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525665371079
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665382392
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665385064
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1525665385111
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1525665389017
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665400174
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665402830
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1525665402877
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1525665408002
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.saveAll",1525665412237
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665413221
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665413221
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665424878
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665428363
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665443020
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665444973
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665467099
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665487162
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665488537
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665488819
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525665490381
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665493725
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665495428
error,log,,,"Internal Error",1525665503788
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1525665512554
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525665515773
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1525665516367
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1525665518601
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525665520695
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1525665538805
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1525665553993
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525665554962
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1525665576854
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525665591906
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665596859
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665596984
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525665609703
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665609938
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665610047
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525665614985
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665615204
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665615313
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665619063
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665619063
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665631954
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665632954
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665639970
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665645486
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1525665648190
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665658987
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665659096
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665662425
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665729178
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525665754991
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665756695
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665761445
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1525665761460
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525665762914
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665801665
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665882680
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665892321
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525665895447
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525666008327
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525666010171
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1525666023843
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525666046535
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525666057426
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1525666057473
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.saveAll",1525666107897
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525666119038
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525666123179
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1525666123257
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525666135695
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525666369327
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1525666373124
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525666393907
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.saveAll",1525666410767
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.saveAll",1525666421924
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666423033
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666423033
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666423986
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666423986
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525666426518
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666426518
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666433737
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666433846
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525666435784
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666435784
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666437940
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666438065
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525666438127
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666459113
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666459222
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1525666467004
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525666468988
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525666469410
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525666475723
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1525666484489
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525666485473
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1525666489827
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1525666492421
